Id,SalePrice
2736,144995.808536335
2737,117994.9466360773
2738,128955.83812826665
2739,156151.00219058763
2740,143134.0613800814
2741,144911.8494778147
2742,169656.10651703604
2743,158472.61727457686
2744,171969.03457575775
2745,143655.28671414367
2746,129816.04519142266
2747,156989.94914373118
2748,143936.2739531812
2749,136689.22635717771
2750,126924.17995580264
2751,130853.63332989688
2752,227268.79037687252
2753,148667.72709012858
2754,202077.6620544381
2755,144577.70008643845
2756,96786.83938234176
2757,71400.88058609058
2758,100934.47918239627
2759,152225.33412935244
2760,110123.57416216367
2761,143989.97244750973
2762,148149.35221315996
2763,191227.61424418725
2764,183321.62990830446
2765,296113.7562434895
2766,129437.49827916548
2767,92577.51640490722
2768,201654.3173591272
2769,121010.2882009569
2770,151766.49414059467
2771,120162.60863152363
2772,204401.089989326
2773,172539.60747156132
2774,139178.6528981775
2775,105480.08740280136
2776,148315.1991173423
2777,159432.52263084118
2778,114256.1169700854
2779,106689.97939657097
2780,98240.01325818649
2781,99202.19990908063
2782,105423.03475712337
2783,92576.02905218655
2784,129141.40690369732
2785,138740.06461057937
2786,72086.06543342044
2787,136289.29330966758
2788,75613.11070150696
2789,174572.62763146622
2790,165410.38589920546
2791,117882.02353618002
2792,117123.69336153514
2793,142265.55201751945
2794,88065.9795356094
2795,114843.21994446675
2796,88754.54435298065
2797,213296.75031999827
2798,104263.73868025493
2799,118959.5159676892
2800,126148.66691590902
2801,109931.42127645462
2802,129429.21446755868
2803,166591.48172217477
2804,163376.7240288557
2805,114755.28052840666
2806,88109.97252257413
2807,163665.84539264307
2808,152415.70081470005
2809,135508.96285979543
2810,125277.69849520546
2811,156570.5082875081
2812,164296.32615059084
2813,153395.5554150501
2814,143321.28624856094
2815,93824.0969227591
2816,221776.46446039685
2817,152609.0850369744
2818,141231.95753049632
2819,179446.81853810066
2820,129868.97127636134
2821,109501.79350765992
2822,215509.42295885636
2823,303220.62286642176
2824,180319.30920217096
2825,178029.5663910484
2826,138181.84364993533
2827,140055.80174817579
2828,228729.65152904234
2829,207856.79763012755
2830,233818.83774312818
2831,184236.66683076738
2832,219031.42586956185
2833,267179.11036032427
2834,219986.49819686613
2835,225341.98845945226
2836,198515.73869821464
2837,144061.5676543852
2838,147663.08739242158
2839,178152.63305571952
2840,195127.48313606138
2841,206933.848483489
2842,227770.78654259202
2843,153513.75712862672
2844,165265.54859585996
2845,133026.39591464636
2846,211881.74073212149
2847,190270.16808046962
2848,221712.1393769775
2849,201555.83332478814
2850,282333.4537148349
2851,230510.2107897482
2852,237844.3439707063
2853,230929.2768613005
2854,147774.3626949544
2855,197956.80618653895
2856,205016.7839627054
2857,194275.04207211809
2858,199214.58137118336
2859,113641.1515557135
2860,212790.17817929995
2861,122543.3582345404
2862,204712.2564550799
2863,237347.91069067316
2864,251263.89406412948
2865,149718.9956111451
2866,175985.32937204326
2867,108491.01128688158
2868,97157.38203713851
2869,97653.53189772344
2870,125652.11803239657
2871,125997.95880822571
2872,51510.68307167938
2873,96310.59842475381
2874,122892.75645169201
2875,117734.5698668293
2876,182378.8943602172
2877,151809.6519631484
2878,138569.89153511668
2879,137493.63356017455
2880,99543.25837619646
2881,141181.2880197088
2882,162684.20376738472
2883,181118.4066828715
2884,196702.78054574187
2885,179169.4570614875
2886,202932.32332341745
2887,90750.95129068413
2888,157844.85591865482
2889,120169.40101907133
2890,84288.25380617133
2891,136149.82580945533
2892,123311.12629713072
2893,166598.13550354686
2894,102124.30051076798
2895,276589.11402922566
2896,261906.46006427353
2897,210374.8482731054
2898,151510.10515295513
2899,219763.04745590265
2900,155781.47102034875
2901,215580.66525175603
2902,203548.5661270716
2903,329725.3669156984
2904,344005.2403635926
2905,91055.28317909023
2906,181969.7011982239
2907,124578.80297320035
2908,139226.55050861166
2909,152423.52195295412
2910,162153.92931809355
2911,88359.21565573638
2912,156057.46662223103
2913,87847.15124667373
2914,159305.5942993238
2915,179440.81506250793
2916,88049.98152252047
2917,168771.160198008
2918,220981.93399890908
2919,246285.75926959462
